event_id,maxtemp_f,mintemp_f,avgtemp_f,maxwind_mph,totalprecip_in,avgvis_miles,avghumidity,uv,daily_will_it_rain,daily_chance_of_rain,condition_text
1258958,75.9,51.8,63.3,12.8,1.35,5.0,87,2.7,1,100,Moderate or heavy rain shower
1258959,67.2,51.0,59.2,14.3,1.61,5.0,90,2.0,1,100,Moderate or heavy rain shower
1258960,71.6,52.2,60.6,12.3,2.6,5.0,88,2.2,1,100,Moderate or heavy rain shower
1258961,76.5,52.2,62.7,11.6,1.44,5.0,88,2.4,1,100,Moderate or heavy rain shower
1277540,71.1,55.2,65.2,15.7,2.53,4.0,87,2.1,1,100,Moderate or heavy rain shower
1258969,71.9,61.9,68.7,19.0,1.02,5.0,86,3.4,1,100,Moderate or heavy rain shower
1258962,72.0,58.5,67.6,19.2,1.78,4.0,89,2.1,1,100,Moderate or heavy rain shower
1258966,69.2,53.3,63.9,16.6,1.69,5.0,91,1.7,1,100,Moderate or heavy rain shower
1258963,71.4,53.8,64.7,16.3,1.86,5.0,91,1.3,1,100,Moderate or heavy rain shower
1258964,72.2,60.4,68.0,18.8,1.48,5.0,89,3.3,1,100,Moderate or heavy rain shower
1277349,71.1,55.2,65.2,15.7,2.53,4.0,87,2.1,1,100,Moderate or heavy rain shower
1258967,70.4,55.1,65.1,16.8,2.36,4.0,91,2.3,1,100,Moderate or heavy rain shower
1258968,70.4,55.1,65.1,16.8,2.36,4.0,91,2.3,1,100,Moderate or heavy rain shower
1258973,70.1,54.0,65.1,15.2,2.32,4.0,88,2.2,1,100,Moderate or heavy rain shower
1258975,72.3,62.2,68.1,15.9,1.11,5.0,83,4.7,1,100,Moderate or heavy rain shower
1258976,70.3,60.1,66.4,15.2,1.67,5.0,86,3.3,1,100,Moderate or heavy rain shower
1258974,72.2,60.4,68.0,18.8,1.48,5.0,89,3.3,1,100,Moderate or heavy rain shower
1258970,71.1,55.4,65.0,17.2,2.13,5.0,92,2.1,1,100,Moderate or heavy rain shower
1258971,72.2,60.4,68.0,18.8,1.48,5.0,89,3.3,1,100,Moderate or heavy rain shower
1258972,71.1,55.4,65.0,17.2,2.13,5.0,92,2.1,1,100,Moderate or heavy rain shower
1246691,73.8,54.9,64.9,8.3,0.24,5.0,76,6.0,1,100,Moderate or heavy rain shower
1246709,77.8,66.5,71.3,7.2,0.32,4.0,88,3.1,1,100,Light rain shower
1251092,67.9,55.6,61.4,9.8,0.15,5.0,86,4.7,1,100,Moderate or heavy rain shower
1292952,72.1,61.6,66.2,4.7,0.41,3.0,85,2.7,1,100,Moderate or heavy rain shower
1292951,72.1,61.6,66.2,4.7,0.41,3.0,85,2.7,1,100,Moderate or heavy rain shower
1292873,77.3,63.6,72.0,11.6,0.82,5.0,81,2.3,1,100,Moderate or heavy rain shower
1291959,80.2,68.3,74.2,12.8,0.47,4.0,78,1.7,1,100,Moderate or heavy rain shower
1292711,84.0,66.2,73.9,19.6,0.67,6.0,64,10.4,1,100,Patchy rain possible
1272575,81.8,67.4,72.2,16.1,0.82,5.0,84,3.6,1,100,Moderate or heavy rain shower
1267538,82.1,68.2,72.8,16.3,1.32,5.0,84,4.7,1,100,Moderate or heavy rain shower
1252143,63.9,58.0,60.4,15.9,1.86,3.0,89,2.4,1,100,Moderate or heavy rain shower
1252146,63.0,57.5,59.7,15.0,1.91,4.0,88,2.2,1,100,Moderate or heavy rain shower
1262678,77.4,69.3,73.2,8.9,1.25,3.0,81,4.0,1,100,Light rain shower
1262681,78.1,69.1,73.9,4.5,0.89,3.0,88,3.7,1,100,Moderate or heavy rain shower
1271649,77.3,70.3,73.3,6.0,1.36,3.0,94,3.4,1,100,Moderate or heavy rain shower
1271652,77.3,70.3,73.3,6.0,1.36,3.0,94,3.4,1,100,Moderate or heavy rain shower
1271654,77.6,70.7,73.9,5.6,5.62,3.0,92,3.2,1,100,Moderate or heavy rain shower
1271656,76.8,69.7,72.7,7.6,0.96,4.0,93,3.3,1,100,Moderate or heavy rain shower
1292625,78.1,68.6,73.3,6.9,0.93,3.0,86,7.8,1,100,Moderate or heavy rain shower
1271660,83.6,73.3,77.6,8.1,0.34,4.0,88,4.3,1,100,Heavy rain at times
1271662,83.6,73.3,77.6,8.1,0.34,4.0,88,4.3,1,100,Heavy rain at times
1271665,83.6,73.3,77.6,8.1,0.34,4.0,88,4.3,1,100,Heavy rain at times
1271669,83.6,73.3,77.6,8.1,0.34,4.0,88,4.3,1,100,Heavy rain at times
1271670,78.7,71.3,74.2,14.3,2.63,4.0,93,2.6,1,100,Moderate or heavy rain shower
1266994,87.1,74.7,79.2,6.0,0.5,6.0,89,6.2,1,100,Moderate or heavy rain shower
1270911,88.1,75.4,82.0,5.4,0.28,6.0,82,8.4,1,100,Overcast
1270959,89.6,68.3,80.3,7.2,0.0,5.0,82,8.8,0,0,Fog
1270962,90.3,68.3,79.9,6.9,0.0,6.0,80,12.3,0,0,Fog
1270965,90.3,68.3,79.9,6.9,0.0,6.0,80,12.3,0,0,Fog
1270967,90.3,68.3,79.9,6.9,0.0,6.0,80,12.3,0,0,Fog
1270968,90.3,68.3,79.9,6.9,0.0,6.0,80,12.3,0,0,Fog
1266031,81.8,74.2,77.6,7.8,0.96,3.0,80,5.0,1,100,Light rain shower
1266037,81.8,74.2,77.6,7.8,0.96,3.0,80,5.0,1,100,Light rain shower
1266050,81.8,74.2,77.6,7.8,0.96,3.0,80,5.0,1,100,Light rain shower
1266052,81.8,74.2,77.6,7.8,0.96,3.0,80,5.0,1,100,Light rain shower
1266053,81.8,74.2,77.6,7.8,0.96,3.0,80,5.0,1,100,Light rain shower
1266054,81.8,74.2,77.6,7.8,0.96,3.0,80,5.0,1,100,Light rain shower
1290068,85.7,73.3,77.9,5.6,1.65,4.0,90,4.6,1,100,Heavy rain
1294806,93.7,76.4,85.4,10.1,0.25,5.0,79,10.4,1,100,Patchy light rain with thunder
1268507,91.0,75.5,82.4,9.2,1.99,4.0,78,7.9,1,100,Patchy light rain with thunder
1275331,95.7,79.0,86.0,9.2,2.08,5.0,75,11.5,1,100,Patchy light rain with thunder
1275292,92.6,77.4,84.4,9.4,1.62,5.0,78,11.4,1,100,Moderate or heavy rain shower
1275293,87.7,74.4,81.5,11.0,1.67,4.0,82,11.4,1,100,Moderate or heavy rain shower
1304116,87.1,76.9,80.5,7.4,1.2,4.0,91,5.2,1,100,Light rain shower
1275294,82.7,74.3,78.1,6.0,0.84,4.0,91,3.7,1,100,Light rain shower
1275295,85.2,76.4,80.2,6.0,0.97,4.0,86,3.5,1,100,Light rain shower
1273610,88.3,72.6,79.4,8.9,2.85,3.0,87,6.2,1,100,Moderate or heavy rain with thunder
1273616,88.3,72.6,79.4,8.9,2.85,3.0,87,6.2,1,100,Moderate or heavy rain with thunder
1268508,89.6,75.8,82.0,10.5,0.29,4.0,78,5.5,1,100,Moderate or heavy rain shower
1289969,77.2,68.7,72.7,7.6,0.0,3.0,87,5.4,0,0,Fog
1293706,80.4,71.4,75.1,7.2,1.51,4.0,89,1.3,1,100,Moderate or heavy rain shower
1287795,75.7,62.8,68.6,8.7,1.55,3.0,83,3.2,1,100,Heavy rain
1287796,75.7,62.8,68.6,8.7,1.55,3.0,83,3.2,1,100,Heavy rain
1295856,69.8,65.8,67.9,7.8,0.6,4.0,95,2.6,1,100,Heavy rain
1295857,69.8,65.8,67.9,7.8,0.6,4.0,95,2.6,1,100,Heavy rain
1297630,69.8,65.8,67.9,7.8,0.6,4.0,95,2.6,1,100,Heavy rain
1297631,70.7,66.7,68.4,5.6,1.18,4.0,95,2.6,1,100,Heavy rain
1297632,67.5,65.1,66.6,6.9,1.25,3.0,96,2.6,1,100,Moderate or heavy rain shower
1297629,70.0,66.6,68.4,5.8,1.09,4.0,95,2.6,1,100,Heavy rain
1295858,68.2,64.9,66.1,8.9,1.22,3.0,94,3.1,1,100,Heavy rain
1295859,68.2,64.9,66.1,8.9,1.22,3.0,94,3.1,1,100,Heavy rain
1295860,68.2,64.9,66.1,8.9,1.22,3.0,94,3.1,1,100,Heavy rain
